"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
355, 1.064393651233368e-01, -6.914891677218792e-02, 9.827610888503537e-01, -1.830188460765910e+00, 3.498001941241136e-05, -1.139054265645604e-05
354, 9.739419412394869e-02, -6.610846134411769e-02, 9.820040160856592e-01, -1.910563945381854e+00, 3.756699143921236e-05, -1.302236573071132e-05
287, 8.877734653995834e-02, -6.302648703470039e-02, 9.812509306419898e-01, -1.990516111560455e+00, 4.038553629116962e-05, -1.489346626689309e-05
221, 8.058696828516142e-02, -5.991025589587742e-02, 9.805078568856171e-01, -2.069405375656409e+00, 4.344220094192097e-05, -1.704402317367280e-05
161, 7.284039075268579e-02, -5.677381479741615e-02, 9.797731867725853e-01, -2.147402457471410e+00, 4.672285894439854e-05, -1.950220221644135e-05
149, 6.553319987182955e-02, -5.362678689699520e-02, 9.791088402781720e-01, -2.217933552937402e+00, 5.021286365948546e-05, -2.229218824106456e-05
148, 5.867078597570070e-02, -5.048316586864568e-02, 9.784511635940736e-01, -2.287756540462716e+00, 5.383621661255226e-05, -2.543933351035844e-05
147, 5.226125994107426e-02, -4.735537097158251e-02, 9.777523542785674e-01, -2.361946420230228e+00, 5.758382660747106e-05, -2.899412091614545e-05
146, 4.629936092034996e-02, -4.425401065107055e-02, 9.770129475664160e-01, -2.440446368437236e+00, 6.148140094445784e-05, -3.299571612595340e-05
145, 4.078515792909630e-02, -4.119639934109234e-02, 9.762903448833309e-01, -2.517162297930728e+00, 6.554409071861148e-05, -3.751564523552015e-05
144, 3.571713687757475e-02, -3.819703497807037e-02, 9.755126606430863e-01, -2.599726023113822e+00, 6.976351727356715e-05, -4.263970488115004e-05
143, 3.107132481092481e-02, -3.525927068687940e-02, 9.746512101736390e-01, -2.691182884572046e+00, 7.433254301222110e-05, -4.852611110993279e-05
1736, 9.546652760953014e-02, 3.514506959700288e-02, 1.008376339204677e+00, 8.892835065268171e-01, 1.545624704993714e-05, 2.344319075876819e-06
1737, 1.052882267160476e-01, 3.658105112886504e-02, 1.007987635696193e+00, 8.480163597962656e-01, 1.605857155926620e-05, 2.263814670115068e-06
1828, 1.154838518563914e-01, 3.796695896115036e-02, 1.007610589052147e+00, 8.079867772365970e-01, 1.649526129557666e-05, 2.163183593054140e-06
1829, 1.260655183624862e-01, 3.930577889111816e-02, 1.007256260919205e+00, 7.703691310519593e-01, 1.680872966351703e-05, 2.053902946330261e-06
1868, 1.370045450257615e-01, 4.059662913804522e-02, 1.006920494800406e+00, 7.347221420509428e-01, 1.703707973076429e-05, 1.941381561272196e-06
1884, 1.482919749919964e-01, 4.183849187684364e-02, 1.006598714628031e+00, 7.005599868386757e-01, 1.719973629137331e-05, 1.826750534442045e-06
