"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
355, 1.003586460298808e-01, -1.510912651256306e-01, 1.054757075162853e+04, -5.392728256649492e+00, 0.000000000000000e+00, 0.000000000000000e+00
354, 9.127835101500112e-02, -1.467000444362697e-01, 1.053513144654338e+04, -5.511575629454676e+00, 0.000000000000000e+00, 0.000000000000000e+00
287, 8.264737344339340e-02, -1.421466127111578e-01, 1.052317148469233e+04, -5.625843270220594e+00, 0.000000000000000e+00, 0.000000000000000e+00
221, 7.446653992783221e-02, -1.374413897521692e-01, 1.051150961901420e+04, -5.737262846182860e+00, 0.000000000000000e+00, 0.000000000000000e+00
161, 6.675310715960703e-02, -1.326065508399368e-01, 1.050074950509770e+04, -5.840066922560569e+00, 0.000000000000000e+00, 0.000000000000000e+00
149, 5.950359869004128e-02, -1.276471981525557e-01, 1.049216726882644e+04, -5.922063161631070e+00, 0.000000000000000e+00, 0.000000000000000e+00
148, 5.272091744529669e-02, -1.225793546416400e-01, 1.048594077449879e+04, -5.981552215686938e+00, 0.000000000000000e+00, 0.000000000000000e+00
147, 4.640551350775141e-02, -1.174267825724893e-01, 1.048220240373168e+04, -6.017269286793521e+00, 0.000000000000000e+00, 0.000000000000000e+00
146, 4.055945135619536e-02, -1.122193899932951e-01, 1.048071929357001e+04, -6.031439189781548e+00, 0.000000000000000e+00, 0.000000000000000e+00
145, 3.519676327449885e-02, -1.070040223658474e-01, 1.048148835465498e+04, -6.024091440944304e+00, 0.000000000000000e+00, 0.000000000000000e+00
144, 3.032086160957542e-02, -1.018287540614467e-01, 1.048429731992359e+04, -5.997254078230719e+00, 0.000000000000000e+00, 0.000000000000000e+00
143, 2.590786524383498e-02, -9.671978548402067e-02, 1.048696418555956e+04, -5.971774361133185e+00, 0.000000000000000e+00, 0.000000000000000e+00
1736, 9.140383302172082e-02, 4.287602955029836e-03, 1.121376366748356e+04, 9.721994695232754e-01, 0.000000000000000e+00, 0.000000000000000e+00
1737, 1.014762940255324e-01, 3.419244729150657e-03, 1.121178415474263e+04, 9.532868464238502e-01, 0.000000000000000e+00, 0.000000000000000e+00
1828, 1.118923833277460e-01, 2.267509291663607e-03, 1.120980268655636e+04, 9.343555406456037e-01, 0.000000000000000e+00, 0.000000000000000e+00
1829, 1.226615074941784e-01, 8.360546707754258e-04, 1.120785871701607e+04, 9.157825037199139e-01, 0.000000000000000e+00, 0.000000000000000e+00
1868, 1.337521844758143e-01, -8.653942075866018e-04, 1.120604771342215e+04, 8.984798475180683e-01, 0.000000000000000e+00, 0.000000000000000e+00
1884, 1.451535771252936e-01, -2.824064702581382e-03, 1.120442755333301e+04, 8.830005447113926e-01, 0.000000000000000e+00, 0.000000000000000e+00
1885, 1.568650591842750e-01, -5.024056999346911e-03, 1.120300732252361e+04, 8.694314024386819e-01, 0.000000000000000e+00, 0.000000000000000e+00
1886, 1.688784775731843e-01, -7.446813188169720e-03, 1.120177261024364e+04, 8.576347377824960e-01, 0.000000000000000e+00, 0.000000000000000e+00
1887, 1.811783216101335e-01, -1.007020469879880e-02, 1.120071569600098e+04, 8.475367877635883e-01, 0.000000000000000e+00, 0.000000000000000e+00
1888, 1.937601034231355e-01, -1.286947413969514e-02, 1.119984079214390e+04, 8.391777979197366e-01, 0.000000000000000e+00, 0.000000000000000e+00
1889, 2.066101340987808e-01, -1.581340305512934e-02, 1.119911796864232e+04, 8.322718113251097e-01, 0.000000000000000e+00, 0.000000000000000e+00
1890, 2.197336994320381e-01, -1.888187826668023e-02, 1.119848471734264e+04, 8.262216137635838e-01, 0.000000000000000e+00, 0.000000000000000e+00
1891, 2.331146563890540e-01, -2.205811788109369e-02, 1.119795369764308e+04, 8.211481554178499e-01, 0.000000000000000e+00, 0.000000000000000e+00
1908, 2.467471764199626e-01, -2.532628373224288e-02, 1.119753803255614e+04, 8.171768159248105e-01, 0.000000000000000e+00, 0.000000000000000e+00
1909, 2.606257979929052e-01, -2.866880426531829e-02, 1.119722965860340e+04, 8.142305553520925e-01, 0.000000000000000e+00, 0.000000000000000e+00
1911, 2.747254837463280e-01, -3.206160753955709e-02, 1.119700931031075e+04, 8.121253078720785e-01, 0.000000000000000e+00, 0.000000000000000e+00
1913, 2.890514196607649e-01, -3.548622381230113e-02, 1.119687405070689e+04, 8.108330131293328e-01, 0.000000000000000e+00, 0.000000000000000e+00
1917, 3.035992191545751e-01, -3.892025748852054e-02, 1.119680523996913e+04, 8.101755828831968e-01, 0.000000000000000e+00, 0.000000000000000e+00
1916, 3.183439454181762e-01, -4.233627834516798e-02, 1.119678938139992e+04, 8.100240672419016e-01, 0.000000000000000e+00, 0.000000000000000e+00
1915, 3.332793737372783e-01, -4.571260600275470e-02, 1.119681177249274e+04, 8.102379957964033e-01, 0.000000000000000e+00, 0.000000000000000e+00
1914, 3.484092633449160e-01, -4.902902981727493e-02, 1.119687140921103e+04, 8.108077757996747e-01, 0.000000000000000e+00, 0.000000000000000e+00
